requirement_id,module_id,module_name,title,level,level_label,roles,is_deprecated,text
SYS.2.4.A5,SYS.2.4,Clients unter macOS,Deaktivierung sicherheitskritischer Funktionen von macOS,S,Standard,,False,Die in macOS integrierten Ortungsdienste SOLLTEN deaktiviert werden. Heruntergeladene Daten SOLLTEN NICHT automatisch geöffnet werden. Inhalte von optischen und anderen Medien SOLLTEN NICHT automatisch ausgeführt werden.
SYS.2.4.A6,SYS.2.4,Clients unter macOS,Verwendung aktueller Mac-Hardware,S,Standard,,False,"Werden neue Macs beschafft, SOLLTEN aktuelle Modelle ausgewählt werden. Werden bereits vorhandene Macs eingesetzt, SOLLTE regelmäßig überprüft werden, ob diese sowie das darauf installierte Betriebssystem weiterhin von Apple mit Sicherheits-Updates versorgt werden. Werden die Macs nicht mehr durch Apple unterstützt, SOLLTEN sie nicht mehr verwendet werden."
SYS.2.4.A7,SYS.2.4,Clients unter macOS,Zwei-Faktor-Authentisierung für Apple-ID,S,Standard,Benutzende,False,Die Zwei-Faktor-Authentisierung für die Verwendung des Apple-ID-Kontos SOLLTE aktiviert werden.
SYS.2.4.A8,SYS.2.4,Clients unter macOS,Keine Nutzung von iCloud für schützenswerte Daten,S,Standard,Benutzende,False,"Es SOLLTE verhindert werden, dass schützenswerte Daten zwischen mehreren Geräten über iCloud- Dienste synchronisiert werden. Stattdessen SOLLTEN Daten nur über selbst betriebene Dienste synchronisiert werden. Schützenswerte Daten SOLLTEN NICHT in iCloud gespeichert werden. Entwürfe, beispielsweise von E-Mails oder Dokumenten, SOLLTEN NICHT automatisch in iCloud gespeichert werden."
SYS.2.4.A9,SYS.2.4,Clients unter macOS,Verwendung von zusätzlichen Schutzprogrammen unter macOS,S,Standard,,False,"Bei Bedarf, etwa wenn Macs in einem heterogenen Netz betrieben werden, SOLLTEN neben den integrierten Schutzmechanismen von macOS zusätzlich Virenschutz-Lösungen von Drittanbietern eingesetzt werden."
SYS.2.5.A1,SYS.2.5,Client-Virtualisierung,Planung des Einsatzes virtueller Clients,B,Basis,,False,"Es MUSS festgelegt werden, welche Anwendungen auf den virtuellen Clients eingesetzt werden sollen. Die Aufgaben, die mit diesen Anwendungen gelöst werden sollen, MÜSSEN festgelegt werden. Für diese Anwendungen MUSS überprüft und dokumentiert werden, welche Anforderungen an die Virtualisierungsinfrastruktur und deren etwaige Zusatzhardware (z. B. Grafikkarten) gestellt werden. Der genutzte Virtualisierungsserver MUSS die notwendigen Ressourcen hinsichtlich CPU, Arbeitsspeicher und Datenspeicher bereitstellen."
SYS.2.5.A10,SYS.2.5,Client-Virtualisierung,Bedarfsgerechte Zuweisung von Ressourcen zu virtuellen Clients und Gruppen,S,Standard,,False,"Anhand von Rollen und Tätigkeiten SOLLTEN die Leistungsanforderungen der einzelnen Benutzendengruppen an die virtuellen Clients identifiziert werden. Anhand dieser Anforderungen SOLLTE entschieden werden, wie viele Ressourcen (z. B. Prozessorkerne oder Arbeitsspeicher) den einzelnen virtuellen Clients zur Verfügung gestellt werden. Zusätzliche Ressourcen wie GPUs (Graphics Processing Units) SOLLTEN den Benutzenden nur bei Bedarf bereitgestellt werden."
SYS.2.5.A11,SYS.2.5,Client-Virtualisierung,Vermeidung von verschachtelter Virtualisierung auf virtuellen Clients,S,Standard,,False,"Auf virtuellen Clients SOLLTEN keine weiteren virtuellen IT-Systeme eingerichtet werden. Falls technisch möglich, SOLLTEN in der zugrundeliegenden Virtualisierungsinfrastruktur Funktionen aktiviert werden, die eine verschachtelte Virtualisierung erschweren oder unterbinden."
SYS.2.5.A12,SYS.2.5,Client-Virtualisierung,Sensibilisierung der Benutzenden,S,Standard,,False,"Alle Benutzenden von virtuellen Clients SOLLTEN über den sicheren Umgang mit virtuellen Clients sensibilisiert werden. Falls die Ressourcen dynamisch anhand der abgerufenen Leistung zwischen mehreren virtuellen Clients aufgeteilt werden, SOLLTEN die Benutzenden darüber aufgeklärt werden, dass ihr Verhalten potenziell andere Benutzende beeinflussen kann. Falls die Sicherheitsanforderungen der auf virtuellen Clients ausgeführten Anwendungen besonders sind, SOLLTE kommuniziert werden, wie diese gegenüber physischen Clients abweichen. Es SOLLTE auch kommuniziert werden, welche spezifischen Sicherheitsaspekte zu beachten sind."
SYS.2.5.A13,SYS.2.5,Client-Virtualisierung,Verhinderung der Kommunikation zwischen virtuellen Clients an einem gemeinsam genutzten virtuellen Switch,H,Erhöhter Schutzbedarf,,False,"Mechanismen SOLLTEN aktiviert werden, die eine unkontrollierte Layer-2-Kommunikation zwischen virtuellen Clients an einem gemeinsam genutzten virtuellen Switch unterbinden."
SYS.2.5.A14,SYS.2.5,Client-Virtualisierung,Erweiterte Sicherheitsfunktionen für den Einsatz von virtuellen Clients,H,Erhöhter Schutzbedarf,,False,"Die virtuellen Clients SOLLTEN mit zusätzlichen Sicherheitsfunktionen geschützt werden. Dabei SOLLTEN mindestens die folgenden Techniken berücksichtigt werden: • Mikrosegmentierung für die virtuellen Clients • Intrusion-Detection- oder Intrusion-Prevention-Systeme, die entweder zentralisiert auf der Virtualisierungsinfrastruktur oder dezentral auf den virtuellen Clients bereitgestellt werden"
SYS.2.5.A15,SYS.2.5,Client-Virtualisierung,Monitoring der virtuellen Clients,H,Erhöhter Schutzbedarf,,False,"Der Zustand der virtuellen Clients SOLLTE zentral überwacht werden. Folgende Parameter SOLLTEN mindestens überwacht werden: • Erreichbarkeit der virtuellen Clients über alle vorgesehenen Netzschnittstellen, • Auslastung von CPU und Arbeitsspeicher der virtuellen Clients, • freie Festplattenkapazität der virtuellen Clients sowie • Verfügbarkeit der für den Zugriff eingesetzten Terminalserver-Dienste. Für das Monitoring SOLLTEN vorab die jeweiligen Schwellwerte ermittelt werden (Baselining). Diese Schwellwerte SOLLTEN regelmäßig überprüft und bei Bedarf angepasst werden."
SYS.2.5.A16,SYS.2.5,Client-Virtualisierung,Erweiterte Protokollierung für virtuelle Clients,H,Erhöhter Schutzbedarf,,False,"Für virtuelle Clients SOLLTEN zusätzliche Ereignisse an eine zentrale Protokollierungsinfrastruktur (siehe OPS.1.1.5 Protokollierung) übermittelt werden. Hierbei SOLLTEN mindestens die folgenden Ereignisse protokolliert werden: • Aktionen, die mit administrativen Rechten ausgeführt werden, • Konfigurationsänderungen, • Installation von Software, • erfolgreiche und fehlgeschlagene Updates und • alle Ereignisse, die durch den Schutz vor Schadsoftware entstehen."
SYS.2.5.A17,SYS.2.5,Client-Virtualisierung,Erweitertes Monitoring der virtuellen Clients,H,Erhöhter Schutzbedarf,,False,"Die virtuellen Clients SOLLTEN kontinuierlich darauf überwacht werden, ob die in SYS.2.5.A16 Erweiterte Protokollierung für virtuelle Clients beschriebenen Ereignisse auftreten. Wird ein Security Information and Event Management (SIEM) genutzt, SOLLTEN die virtuellen Clients darin eingebunden werden. Im SIEM SOLLTEN die überwachten Ereignisse auf Anomalien inklusive Angriffsmustern automatisiert analysiert werden. Die virtuellen Clients SOLLTEN automatisch und regelmäßig auf Schwachstellen überprüft werden."
SYS.2.5.A18,SYS.2.5,Client-Virtualisierung,Hochverfügbare Bereitstellung der Virtualisierungsinfrastruktur,H,Erhöhter Schutzbedarf,,False,Die virtuellen Clients SOLLTEN hochverfügbar bereitgestellt werden. Dies SOLLTE durch die zugrundeliegende Virtualisierungsinfrastruktur sichergestellt werden. Die Virtualisierungsserver SOLLTEN redundant an die relevanten Netze angeschlossen werden. Bei Ressourcenknappheit SOLLTEN die virtuellen Clients automatisch zwischen den Virtualisierungsservern migriert werden. Bei Ausfall eines Virtualisierungsservers SOLLTEN die virtuellen Clients automatisiert auf einem anderen Virtualisierungsserver gestartet werden.
SYS.2.5.A2,SYS.2.5,Client-Virtualisierung,Planung der verwendeten Netze für virtuelle Clients,B,Basis,Planende,False,"Die Netze für die Verbindung zwischen zugreifenden Clients und virtuellen Clients sowie die Netze zur Anbindung nachgelagerter Dienste an die virtuellen Clients (z. B. Verzeichnisdienst, E-Mail oder Internetzugriff) MÜSSEN ausreichend leistungsfähig ausgelegt werden. Es MUSS geplant werden, welche Netzsegmente für die virtuellen Clients verwendet werden sollen. Die Netzsegmente für virtuelle Clients MÜSSEN von Netzsegmenten für Server getrennt sein. Eine bestehende Netztrennung DARF NICHT mithilfe eines virtuellen Clients oder eines Virtualisierungsservers umgangen werden. Für virtuelle Clients MUSS festgelegt werden, ob und in welchem Ausmaß die Kommunikation in nicht vertrauenswürdige Netze eingeschränkt werden soll."
SYS.2.5.A3,SYS.2.5,Client-Virtualisierung,Schutz vor Schadsoftware auf den virtuellen Clients,B,Basis,,False,"Für die virtuellen Clients MUSS ein Schutz vor Schadsoftware gemäß den Bausteinen OPS.1.1.4 Schutz vor Schadprogrammen und SYS.2.1 Allgemeiner Client sowie unter Berücksichtigung der betriebssystemspezifischen Bausteine umgesetzt werden. Wird ein Virenschutzprogramm eingesetzt, MUSS festgelegt und dokumentiert werden, ob dieser Schutz zentralisiert in der Virtualisierungsinfrastruktur, dezentralisiert auf den virtuellen Clients oder in Mischformen umgesetzt wird. Falls die virtuellen Clients mit zentralen Komponenten geschützt werden sollen, MÜSSEN diese zentralen Komponenten über eine ausreichende Leistung verfügen. Falls ein Virenschutzprogramm auf den virtuellen Clients ausgeführt wird, MUSS sichergestellt werden, dass die Leistung der Virtualisierungsinfrastruktur ausreicht."
SYS.2.5.A4,SYS.2.5,Client-Virtualisierung,Verwendung einer dedizierten Virtualisierungsinfrastruktur für die virtuellen Clients,S,Standard,,False,Die virtuellen Clients SOLLTEN auf einer dedizierten Virtualisierungsinfrastruktur betrieben werden. Virtuelle Server SOLLTEN NICHT auf derselben Virtualisierungsinfrastruktur ausgeführt werden.
SYS.2.5.A5,SYS.2.5,Client-Virtualisierung,Zusätzliche Netzsegmentierung für virtuelle Clients,S,Standard,,False,Folgende Kriterien SOLLTEN für eine zusätzliche Netztrennung der virtuellen Clients berücksichtigt werden: • Nutzungsszenario für die virtuellen Clients und Gruppenzugehörigkeit der Benutzenden • aus der Gruppenzugehörigkeit abgeleitete Berechtigungen der Benutzenden • auf den virtuellen Clients installierte und den Benutzenden zur Verfügung gestellte Anwendungen • Schutzbedarf der auf den virtuellen Clients verarbeiteten Informationen • Vertrauenswürdigkeit der virtuellen Clients • für die Funktionsfähigkeit der virtuellen Clients notwendige Netzanbindungen
SYS.2.5.A6,SYS.2.5,Client-Virtualisierung,Keine lokale Datenablage auf virtuellen Clients,S,Standard,,False,"Durch die Benutzenden erstellte oder verarbeitete Daten SOLLTEN zentral gespeichert werden. Die Daten SOLLTEN NICHT dauerhaft auf den virtuellen Clients abgelegt werden. Benutzende, die sich mit virtuellen Clients verbinden, SOLLTEN NICHT in der Lage sein, Daten aus den virtuellen Clients auf ihre lokalen IT-Systeme zu übertragen. Falls eine solche Übertragung nachvollziehbar notwendig ist, SOLLTE sie auf das notwendige Minimum beschränkt werden."
SYS.2.5.A7,SYS.2.5,Client-Virtualisierung,Automatische Sperrung von Sitzungen,S,Standard,,False,"Nachdem ein zugreifender Client seine Terminalserver-Sitzung beendet hat, SOLLTE die aktive Sitzung auf dem virtuellen Client gesperrt werden. Nach einer definierten Zeit der Inaktivität SOLLTEN Verbindungen zwischen zugreifendem und virtuellem Client beendet werden. Falls der Einsatzzweck des jeweiligen virtuellen Clients dies zulässt, SOLLTEN die virtuellen Clients in einen inaktiven Zustand versetzt werden, nachdem die Verbindung beendet ist."
SYS.2.5.A8,SYS.2.5,Client-Virtualisierung,Härtung der virtuellen Clients,S,Standard,,False,"Die virtuellen Clients SOLLTEN gehärtet werden. Hierbei SOLLTEN die folgenden Aspekte berücksichtigt werden: • Einschränkung der Datenübertragung zwischen zugreifenden und virtuellen Clients • Weiterleitungen von Peripheriegeräten oder externen Datenträgern von zugreifenden an die virtuellen Clients • Explizite Freigabe der Ausführung von Anwendungen • Deaktivierung von Netzdiensten, die in der Virtualisierungsinfrastruktur nicht benötigt werden"
SYS.2.5.A9,SYS.2.5,Client-Virtualisierung,Einbindung der virtuellen Clients in das Patch- und Änderungsmanagement,S,Standard,,False,Die Client-Anwendungen SOLLTEN zentral provisioniert werden. Dazu SOLLTE eine geeignete zentral verwaltbare Lösung eingesetzt werden. Templates für die virtuellen Clients SOLLTEN regelmäßig aktualisiert und getestet werden.
SYS.2.6.A1,SYS.2.6,Virtual Desktop,Planung des Einsatzes einer VDI,B,Basis,,False,"Die Leistungsanforderungen und Anzahl der benötigten virtuellen Clients sowie die daraus resultierenden Anforderungen an die Dimensionierung der VDI MÜSSEN identifiziert werden. Die VDI-Komponenten MÜSSEN anhand dieser Dimensionierungsanforderungen bedarfsgerecht geplant werden. Die VDI-Komponenten und die genutzte Virtualisierungsinfrastruktur MÜSSEN aufeinander abgestimmt geplant werden. Bei der Dimensionierung der VDI MUSS berücksichtigt werden, ob und wie sich die Anforderungen hieran über den geplanten Einsatzzeitraum der VDI-Lösung ändern. Der Support MUSS für den gesamten geplanten Einsatzzeitraum der VDI-Lösung bei der Planung mitberücksichtig werden. Die Anzahl virtueller Clients und deren benötigte Leistung pro Virtualisierungsserver MUSS festgelegt werden."
SYS.2.6.A10,SYS.2.6,Virtual Desktop,Monitoring von Verfügbarkeit und Nutzungsgrad der VDI,S,Standard,,False,Der Zustand der VDI-Komponenten SOLLTE zentral überwacht werden. Es SOLLTEN mindestens folgende Parameter für jede VDI-Komponente überwacht werden: • Erreichbarkeit der benötigten Netzschnittstellen • Verfügbarkeit der von der VDI-Komponente bereitgestellten Dienste • Auslastung der CPU und des Arbeitsspeichers
SYS.2.6.A11,SYS.2.6,Virtual Desktop,Monitoring von sicherheitsrelevanten Ereignissen der VDI,S,Standard,,False,Für die VDI-Komponenten SOLLTEN mindestens die folgenden Ereignisse an ein zentrales Monitoring weitergeleitet werden: • erfolgreiche und fehlgeschlagene Anmeldeversuche • Konfigurationsänderungen an VDI-Komponenten oder virtuellen Clients • erfolgreiche und fehlgeschlagene Updates an VDI-Komponenten • fehlgeschlagene Updates an virtuellen Clients Die VDI-Komponenten SOLLTEN regelmäßig auf Schwachstellen überprüft werden.
SYS.2.6.A12,SYS.2.6,Virtual Desktop,Verteilung von virtuellen Clients auf Virtualisierungsservern,S,Standard,,False,"Pro Virtualisierungsserver SOLLTE die maximale Leistung festgelegt werden, die dieser für virtuelle Clients zur Verfügung stellen darf. Diese Grenzwerte SOLLTEN in der VDI-Managementkomponente genutzt werden, um bei hoher Auslastung die virtuellen Clients auf verschiedene Virtualisierungsserver zu verteilen."
SYS.2.6.A13,SYS.2.6,Virtual Desktop,Verwendung getrennter VDI-Lösungen für unterschiedliche Benutzendengruppen,H,Erhöhter Schutzbedarf,,False,"Es SOLLTE geprüft werden, ob es Benutzendengruppen gibt, die sich in ihren Berechtigungen so stark unterscheiden, dass die Nutzung einer gemeinsamen VDI-Lösung nicht sinnvoll ist. In diesem Fall SOLLTE jeweils eine eigene VDI-Lösung pro Benutzendengruppe verwendet werden."
SYS.2.6.A14,SYS.2.6,Virtual Desktop,Verwendung von nicht-persistenten virtuellen Clients,H,Erhöhter Schutzbedarf,,False,"Nachdem sie benutzt wurden oder zu einem definierten Zeitpunkt SOLLTEN die virtuellen Clients auf ihren Grundzustand, d. h. auf das zugrundeliegende Template, zurückgesetzt oder bei Bedarf neu provisioniert werden. Diese Zeitfenster SOLLTEN dokumentiert und an die Betroffenen kommuniziert werden. Nicht zurückgesetzte virtuelle Clients SOLLTEN NICHT von mehreren unterschiedlichen Benutzenden verwendet werden."
SYS.2.6.A15,SYS.2.6,Virtual Desktop,Hochverfügbare Bereitstellung der VDI-Komponenten,H,Erhöhter Schutzbedarf,,False,"Die VDI-Komponenten SOLLTEN redundant ausgelegt werden. Jede Komponente SOLLTE darüber hinaus redundant an die relevanten Netze angeschlossen werden. Falls die VDI-Komponenten auf physischen IT-Systemen betrieben werden, SOLLTEN diese IT-Systeme über redundante Stromversorgung und Datenspeicher verfügen. Falls die VDI-Komponenten virtualisiert betrieben werden, SOLLTEN Mechanismen der Virtualisierungsinfrastruktur für die Hochverfügbarkeit eingesetzt werden."
SYS.2.6.A16,SYS.2.6,Virtual Desktop,Integration der VDI in ein SIEM,H,Erhöhter Schutzbedarf,,False,"Wird ein Security Information and Event Management (SIEM) genutzt, SOLLTEN die VDI- Komponenten darin eingebunden werden. Im SIEM SOLLTEN die überwachten Ereignisse automatisiert hinsichtlich Anomalien inklusive Angriffsmustern analysiert werden."
SYS.2.6.A2,SYS.2.6,Virtual Desktop,Sichere Installation und Konfiguration der VDI-Komponenten,B,Basis,,False,"Wenn die VDI-Komponenten installiert und konfiguriert werden, MUSS mindestens berücksichtigt werden, wie: • auf betrieblich und technisch notwendige Funktionen beschränkt wird, • die Kommunikation zwischen VDI-Komponenten abgesichert wird sowie • virtuelle Clients sicher den Benutzenden oder Gruppen hiervon zugewiesen werden. Empfehlungen von dem herstellenden Unternehmen der VDI-Lösung für die sichere Konfiguration MÜSSEN berücksichtigt werden. Die Konfigurationen der VDI-Komponenten MÜSSEN geeignet dokumentiert werden."
